what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1428227707980
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1428227708150
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1428227720990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1428227722550
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1428227740970
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1428227741150
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1428227741290
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1428227741540
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1428227746030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1428227755580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1428227755680
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1428227759010
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1428227759120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1428227763782
